,Country,Event,MatchID,Player,PlayerID,Time
11318,CHI,Y,300061493,SUAZO ,229436,2'
11319,CHI,Y,300061493,SUAZO ,229436,2'
11320,CHI,Y,300061493,SUAZO ,229436,2'
11321,CHI,Y,300061493,SUAZO ,229436,2'
11322,CHI,Y,300061493,SUAZO ,229436,2'
11323,CHI,Y,300061493,SUAZO ,229436,2'
11324,CHI,Y,300061493,SUAZO ,229436,2'
11325,CHI,Y,300061493,SUAZO ,229436,2'
11326,CHI,Y,300061493,SUAZO ,229436,2'
11327,CHI,Y,300061493,SUAZO ,229436,2'
11328,ESP,G,300061494,DAVID VILLA ,229436,51'
11329,ESP,G,300061494,DAVID VILLA ,229436,51'
11330,ESP,G,300061494,DAVID VILLA ,229436,51'
11331,ESP,G,300061494,DAVID VILLA ,229436,51'
11332,ESP,G,300061494,DAVID VILLA ,229436,51'
11333,ESP,G,300061494,DAVID VILLA ,229436,51'
11334,ESP,G,300061494,DAVID VILLA ,229436,51'
11335,ESP,G,300061494,DAVID VILLA ,229436,51'
11336,ESP,G,300061494,DAVID VILLA ,229436,51'
11337,ESP,G,300061494,DAVID VILLA ,229436,51'
11338,ESP,G,300061494,DAVID VILLA ,229436,51'
11339,ESP,G,300061494,DAVID VILLA ,229436,51'
11340,ESP,G,300061494,DAVID VILLA ,229436,51'
11341,ESP,G,300061494,DAVID VILLA ,229436,51'
11342,ESP,G,300061494,DAVID VILLA ,229436,51'
11343,ESP,G,300061494,DAVID VILLA ,229436,51'
11344,ESP,G,300061494,DAVID VILLA ,229436,51'
11345,ESP,G,300061494,DAVID VILLA ,229436,51'
11346,ESP,G,300061494,DAVID VILLA ,229436,51'
11347,ESP,G,300061494,DAVID VILLA ,229436,51'
11348,ESP,G,300061494,DAVID VILLA ,229436,51'
11349,ESP,G,300061494,DAVID VILLA ,229436,51'
11350,ESP,G,300061494,DAVID VILLA ,229436,51'
11351,ESP,G,300061494,DAVID VILLA ,229436,51'
11352,HON,Y,300061494,IZAGUIRRE ,230117,38'
11353,HON,Y,300061494,IZAGUIRRE ,230117,38'
11354,HON,Y,300061494,IZAGUIRRE ,230117,38'
11355,HON,Y,300061494,IZAGUIRRE ,230117,38'
11356,HON,Y,300061494,IZAGUIRRE ,230117,38'
11357,HON,Y,300061494,IZAGUIRRE ,230117,38'
11358,HON,Y,300061494,IZAGUIRRE ,230117,38'
11359,HON,Y,300061494,IZAGUIRRE ,230117,38'
11360,HON,Y,300061494,IZAGUIRRE ,230117,38'
11361,HON,Y,300061494,IZAGUIRRE ,230117,38'
11362,HON,Y,300061494,IZAGUIRRE ,230117,38'
11363,HON,Y,300061494,IZAGUIRRE ,230117,38'
11364,HON,Y,300061494,IZAGUIRRE ,230117,38'
11365,HON,Y,300061494,IZAGUIRRE ,230117,38'
11366,HON,Y,300061494,IZAGUIRRE ,230117,38'
11367,HON,Y,300061494,IZAGUIRRE ,230117,38'
11368,HON,Y,300061494,IZAGUIRRE ,230117,38'
11369,HON,Y,300061494,IZAGUIRRE ,230117,38'
11370,HON,Y,300061494,IZAGUIRRE ,230117,38'
11371,HON,Y,300061494,IZAGUIRRE ,230117,38'
11372,HON,Y,300061494,IZAGUIRRE ,230117,38'
11373,HON,Y,300061494,IZAGUIRRE ,230117,38'
11374,HON,Y,300061494,IZAGUIRRE ,230117,38'
11375,HON,Y,300061494,IZAGUIRRE ,230117,38'
11376,ESP,G,300061494,DAVID VILLA ,230117,17'
11377,ESP,G,300061494,DAVID VILLA ,230117,17'
11378,ESP,G,300061494,DAVID VILLA ,230117,17'
11379,ESP,G,300061494,DAVID VILLA ,230117,17'
11380,ESP,G,300061494,DAVID VILLA ,230117,17'
11381,ESP,G,300061494,DAVID VILLA ,230117,17'
11382,ESP,G,300061494,DAVID VILLA ,230117,17'
11383,ESP,G,300061494,DAVID VILLA ,230117,17'
11384,ESP,G,300061494,DAVID VILLA ,230117,17'
11385,ESP,G,300061494,DAVID VILLA ,230117,17'
11386,ESP,G,300061494,DAVID VILLA ,230117,17'
11387,ESP,G,300061494,DAVID VILLA ,230117,17'
11388,ESP,G,300061494,DAVID VILLA ,230117,17'
11389,ESP,G,300061494,DAVID VILLA ,230117,17'
11390,ESP,G,300061494,DAVID VILLA ,230117,17'
11391,ESP,G,300061494,DAVID VILLA ,230117,17'
11392,ESP,G,300061494,DAVID VILLA ,230117,17'
11393,ESP,G,300061494,DAVID VILLA ,230117,17'
11394,ESP,G,300061494,DAVID VILLA ,230117,17'
11395,ESP,G,300061494,DAVID VILLA ,230117,17'
11396,ESP,G,300061494,DAVID VILLA ,230117,17'
11397,ESP,G,300061494,DAVID VILLA ,230117,17'
11398,ESP,G,300061494,DAVID VILLA ,230117,17'
11399,ESP,G,300061494,DAVID VILLA ,230117,17'
11400,HON,Y,300061494,TURCIOS ,230117,8'
11401,HON,Y,300061494,TURCIOS ,230117,8'
11402,HON,Y,300061494,TURCIOS ,230117,8'
11403,HON,Y,300061494,TURCIOS ,230117,8'
11404,HON,Y,300061494,TURCIOS ,230117,8'
11405,HON,Y,300061494,TURCIOS ,230117,8'
11406,HON,Y,300061494,TURCIOS ,230117,8'
11407,HON,Y,300061494,TURCIOS ,230117,8'
11408,HON,Y,300061494,TURCIOS ,230117,8'
11409,HON,Y,300061494,TURCIOS ,230117,8'
11410,HON,Y,300061494,TURCIOS ,230117,8'
11411,HON,Y,300061494,TURCIOS ,230117,8'
11412,HON,Y,300061494,TURCIOS ,230117,8'
11413,HON,Y,300061494,TURCIOS ,230117,8'
11414,HON,Y,300061494,TURCIOS ,230117,8'
11415,HON,Y,300061494,TURCIOS ,230117,8'
11416,HON,Y,300061494,TURCIOS ,230117,8'
11417,HON,Y,300061494,TURCIOS ,230117,8'
11418,HON,Y,300061494,TURCIOS ,230117,8'
11419,HON,Y,300061494,TURCIOS ,230117,8'
11420,HON,Y,300061494,TURCIOS ,230117,8'
11421,HON,Y,300061494,TURCIOS ,230117,8'
11422,HON,Y,300061494,TURCIOS ,230117,8'
11423,HON,Y,300061494,TURCIOS ,230117,8'
11424,MEX,Y,300061450,I CASTRO ,230117,86'
11425,MEX,Y,300061450,I CASTRO ,230117,86'
11426,MEX,Y,300061450,I CASTRO ,230117,86'
11427,MEX,Y,300061450,I CASTRO ,230117,86'
11428,MEX,Y,300061450,I CASTRO ,230117,86'
11429,MEX,Y,300061450,I CASTRO ,230117,86'
11430,MEX,Y,300061450,I CASTRO ,230117,86'
11431,MEX,Y,300061450,I CASTRO ,230117,86'
11432,MEX,Y,300061450,I CASTRO ,230117,86'
11433,MEX,Y,300061450,I CASTRO ,230117,86'
11434,MEX,Y,300061450,I CASTRO ,230117,86'
11435,MEX,Y,300061450,I CASTRO ,230117,86'
11436,MEX,Y,300061450,I CASTRO ,230117,86'
11437,MEX,Y,300061450,I CASTRO ,230117,86'
11438,MEX,Y,300061450,I CASTRO ,230117,86'
11439,MEX,Y,300061450,I CASTRO ,230117,86'
11440,MEX,Y,300061450,I CASTRO ,230117,86'
11441,MEX,Y,300061450,I CASTRO ,230117,86'
11442,MEX,Y,300061450,I CASTRO ,230117,86'
11443,MEX,Y,300061450,I CASTRO ,230117,86'
11444,MEX,Y,300061450,I CASTRO ,230117,86'
11445,MEX,Y,300061450,I CASTRO ,230117,86'
11446,MEX,Y,300061450,I CASTRO ,230117,86'
11447,MEX,Y,300061450,I CASTRO ,230117,86'
11448,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11449,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11450,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11451,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11452,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11453,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11454,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11455,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11456,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11457,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11458,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11459,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11460,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11461,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11462,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11463,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11464,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11465,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11466,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11467,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11468,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11469,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11470,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11471,MEX,Y,300061450,J HERNANDEZ ,230117,77'
11472,URU,Y,300061450,FUCILE ,276132,68'
11473,URU,Y,300061450,FUCILE ,276132,68'
11474,URU,Y,300061450,FUCILE ,276132,68'
11475,URU,Y,300061450,FUCILE ,276132,68'
11476,URU,Y,300061450,FUCILE ,276132,68'
11477,URU,Y,300061450,FUCILE ,276132,68'
11478,URU,Y,300061450,FUCILE ,276132,68'
11479,URU,Y,300061450,FUCILE ,276132,68'
11480,URU,Y,300061450,FUCILE ,276132,68'
11481,URU,Y,300061450,FUCILE ,276132,68'
11482,URU,Y,300061450,FUCILE ,276132,68'
11483,URU,Y,300061450,FUCILE ,276132,68'
11484,URU,Y,300061450,FUCILE ,276132,68'
11485,URU,Y,300061450,FUCILE ,276132,68'
11486,URU,Y,300061450,FUCILE ,276132,68'
11487,URU,Y,300061450,FUCILE ,276132,68'
11488,URU,Y,300061450,FUCILE ,276132,68'
11489,URU,Y,300061450,FUCILE ,276132,68'
11490,URU,Y,300061450,FUCILE ,276132,68'
11491,URU,Y,300061450,FUCILE ,276132,68'
11492,URU,Y,300061450,FUCILE ,276132,68'
11493,URU,Y,300061450,FUCILE ,276132,68'
11494,URU,Y,300061450,FUCILE ,276132,68'
11495,URU,Y,300061450,FUCILE ,276132,68'
11496,URU,G,300061450,SUAREZ ,270775,43'
11497,URU,G,300061450,SUAREZ ,270775,43'
11498,URU,G,300061450,SUAREZ ,270775,43'
11499,URU,G,300061450,SUAREZ ,270775,43'
11500,URU,G,300061450,SUAREZ ,270775,43'
11501,URU,G,300061450,SUAREZ ,270775,43'
11502,URU,G,300061450,SUAREZ ,270775,43'
11503,URU,G,300061450,SUAREZ ,270775,43'
11504,URU,G,300061450,SUAREZ ,270775,43'
11505,URU,G,300061450,SUAREZ ,270775,43'
11506,URU,G,300061450,SUAREZ ,270775,43'
11507,URU,G,300061450,SUAREZ ,270775,43'
11508,URU,G,300061450,SUAREZ ,270775,43'
11509,URU,G,300061450,SUAREZ ,270775,43'
11510,URU,G,300061450,SUAREZ ,270775,43'
11511,URU,G,300061450,SUAREZ ,270775,43'
11512,URU,G,300061450,SUAREZ ,270775,43'
11513,URU,G,300061450,SUAREZ ,270775,43'
11514,URU,G,300061450,SUAREZ ,270775,43'
11515,URU,G,300061450,SUAREZ ,270775,43'
11516,URU,G,300061450,SUAREZ ,270775,43'
11517,URU,G,300061450,SUAREZ ,270775,43'
11518,URU,G,300061450,SUAREZ ,270775,43'
11519,URU,G,300061450,SUAREZ ,270775,43'
11520,FRA,Y,300061449,DIABY ,270775,71'
11521,FRA,Y,300061449,DIABY ,270775,71'
11522,FRA,Y,300061449,DIABY ,270775,71'
11523,FRA,Y,300061449,DIABY ,270775,71'
11524,FRA,Y,300061449,DIABY ,270775,71'
11525,FRA,Y,300061449,DIABY ,270775,71'
11526,FRA,Y,300061449,DIABY ,270775,71'
11527,FRA,Y,300061449,DIABY ,270775,71'
11528,FRA,Y,300061449,DIABY ,270775,71'
11529,FRA,Y,300061449,DIABY ,270775,71'
11530,FRA,Y,300061449,DIABY ,270775,71'
11531,FRA,Y,300061449,DIABY ,270775,71'
11532,FRA,Y,300061449,DIABY ,270775,71'
11533,FRA,Y,300061449,DIABY ,270775,71'
11534,FRA,Y,300061449,DIABY ,270775,71'
11535,FRA,Y,300061449,DIABY ,270775,71'
11536,FRA,Y,300061449,DIABY ,270775,71'
11537,FRA,Y,300061449,DIABY ,270775,71'
11538,FRA,Y,300061449,DIABY ,270775,71'
11539,FRA,Y,300061449,DIABY ,270775,71'
11540,FRA,Y,300061449,DIABY ,270775,71'
11541,FRA,Y,300061449,DIABY ,270775,71'
11542,FRA,Y,300061449,DIABY ,270775,71'
11543,FRA,Y,300061449,DIABY ,270775,71'
11544,FRA,G,300061449,MALOUDA ,270775,70'
11545,FRA,G,300061449,MALOUDA ,270775,70'
11546,FRA,G,300061449,MALOUDA ,270775,70'
11547,FRA,G,300061449,MALOUDA ,270775,70'
11548,FRA,G,300061449,MALOUDA ,270775,70'
11549,FRA,G,300061449,MALOUDA ,270775,70'
11550,FRA,G,300061449,MALOUDA ,270775,70'
11551,FRA,G,300061449,MALOUDA ,270775,70'
11552,FRA,G,300061449,MALOUDA ,270775,70'
11553,FRA,G,300061449,MALOUDA ,270775,70'
11554,FRA,G,300061449,MALOUDA ,270775,70'
11555,FRA,G,300061449,MALOUDA ,270775,70'
11556,FRA,G,300061449,MALOUDA ,270775,70'
11557,FRA,G,300061449,MALOUDA ,270775,70'
11558,FRA,G,300061449,MALOUDA ,270775,70'
11559,FRA,G,300061449,MALOUDA ,270775,70'
11560,FRA,G,300061449,MALOUDA ,270775,70'
11561,FRA,G,300061449,MALOUDA ,270775,70'
11562,FRA,G,300061449,MALOUDA ,270775,70'
11563,FRA,G,300061449,MALOUDA ,270775,70'
11564,FRA,G,300061449,MALOUDA ,270775,70'
11565,FRA,G,300061449,MALOUDA ,270775,70'
11566,FRA,G,300061449,MALOUDA ,270775,70'
11567,FRA,G,300061449,MALOUDA ,270775,70'
11568,FRA,E,300061449,GOURCUFF ,270775,25'
11569,FRA,E,300061449,GOURCUFF ,270775,25'
11570,FRA,E,300061449,GOURCUFF ,270775,25'
11571,FRA,E,300061449,GOURCUFF ,270775,25'
11572,FRA,E,300061449,GOURCUFF ,270775,25'
11573,FRA,E,300061449,GOURCUFF ,270775,25'
11574,FRA,E,300061449,GOURCUFF ,270775,25'
11575,FRA,E,300061449,GOURCUFF ,270775,25'
11576,FRA,E,300061449,GOURCUFF ,270775,25'
11577,FRA,E,300061449,GOURCUFF ,270775,25'
11578,FRA,E,300061449,GOURCUFF ,270775,25'
11579,FRA,E,300061449,GOURCUFF ,270775,25'
11580,FRA,E,300061449,GOURCUFF ,270775,25'
11581,FRA,E,300061449,GOURCUFF ,270775,25'
11582,FRA,E,300061449,GOURCUFF ,270775,25'
11583,FRA,E,300061449,GOURCUFF ,270775,25'
11584,FRA,E,300061449,GOURCUFF ,270775,25'
11585,FRA,E,300061449,GOURCUFF ,270775,25'
11586,FRA,E,300061449,GOURCUFF ,270775,25'
11587,FRA,E,300061449,GOURCUFF ,270775,25'
11588,FRA,E,300061449,GOURCUFF ,270775,25'
11589,FRA,E,300061449,GOURCUFF ,270775,25'
11590,FRA,E,300061449,GOURCUFF ,270775,25'
11591,FRA,E,300061449,GOURCUFF ,270775,25'
11592,NGA,Y,300111115,AYILA ,270775,42'
11593,NGA,Y,300111115,AYILA ,270775,42'
11594,NGA,Y,300111115,AYILA ,270775,42'
11595,NGA,Y,300111115,AYILA ,270775,42'
11596,NGA,Y,300111115,AYILA ,270775,42'
11597,NGA,Y,300111115,AYILA ,270775,42'
11598,NGA,Y,300111115,AYILA ,270775,42'
11599,NGA,Y,300111115,AYILA ,270775,42'
11600,NGA,Y,300111115,AYILA ,270775,42'
11601,NGA,Y,300111115,AYILA ,270775,42'
11602,NGA,Y,300111115,AYILA ,270775,42'
11603,NGA,Y,300111115,AYILA ,270775,42'
11604,NGA,Y,300111115,AYILA ,270775,42'
11605,NGA,Y,300111115,AYILA ,270775,42'
11606,NGA,Y,300111115,AYILA ,270775,42'
11607,NGA,Y,300111115,AYILA ,270775,42'
11608,NGA,Y,300111115,AYILA ,270775,42'
11609,NGA,Y,300111115,AYILA ,270775,42'
11610,NGA,Y,300111115,AYILA ,270775,42'
11611,NGA,Y,300111115,AYILA ,270775,42'
11612,NGA,Y,300111115,AYILA ,270775,42'
11613,NGA,Y,300111115,AYILA ,270775,42'
11614,NGA,Y,300111115,AYILA ,270775,42'
11615,NGA,Y,300111115,AYILA ,270775,42'
11616,NGA,Y,300111115,OBASI ,270775,37'
11617,NGA,Y,300111115,OBASI ,270775,37'
11618,NGA,Y,300111115,OBASI ,270775,37'
11619,NGA,Y,300111115,OBASI ,270775,37'
11620,NGA,Y,300111115,OBASI ,270775,37'
11621,NGA,Y,300111115,OBASI ,270775,37'
11622,NGA,Y,300111115,OBASI ,270775,37'
11623,NGA,Y,300111115,OBASI ,270775,37'
11624,NGA,Y,300111115,OBASI ,270775,37'
11625,NGA,Y,300111115,OBASI ,270775,37'
11626,NGA,Y,300111115,OBASI ,270775,37'
11627,NGA,Y,300111115,OBASI ,270775,37'
11628,NGA,Y,300111115,OBASI ,270775,37'
11629,NGA,Y,300111115,OBASI ,270775,37'
11630,NGA,Y,300111115,OBASI ,270775,37'
11631,NGA,Y,300111115,OBASI ,270775,37'
11632,NGA,Y,300111115,OBASI ,270775,37'
11633,NGA,Y,300111115,OBASI ,270775,37'
11634,NGA,Y,300111115,OBASI ,270775,37'
11635,NGA,Y,300111115,OBASI ,270775,37'
11636,NGA,Y,300111115,OBASI ,270775,37'
11637,NGA,Y,300111115,OBASI ,270775,37'
11638,NGA,Y,300111115,OBASI ,270775,37'
11639,NGA,Y,300111115,OBASI ,270775,37'
11640,NGA,Y,300111115,ENYEAMA ,189300,31'
11641,NGA,Y,300111115,ENYEAMA ,189300,31'
11642,NGA,Y,300111115,ENYEAMA ,189300,31'
11643,NGA,Y,300111115,ENYEAMA ,189300,31'
11644,NGA,Y,300111115,ENYEAMA ,189300,31'
11645,NGA,Y,300111115,ENYEAMA ,189300,31'
11646,NGA,Y,300111115,ENYEAMA ,189300,31'
11647,NGA,Y,300111115,ENYEAMA ,189300,31'
11648,NGA,Y,300111115,ENYEAMA ,189300,31'
11649,NGA,Y,300111115,ENYEAMA ,189300,31'
11650,NGA,Y,300111115,ENYEAMA ,189300,31'
11651,NGA,Y,300111115,ENYEAMA ,189300,31'
11652,NGA,Y,300111115,ENYEAMA ,189300,31'
11653,NGA,Y,300111115,ENYEAMA ,189300,31'
11654,NGA,Y,300111115,ENYEAMA ,189300,31'
11655,NGA,Y,300111115,ENYEAMA ,189300,31'
11656,NGA,Y,300111115,ENYEAMA ,189300,31'
11657,NGA,Y,300111115,ENYEAMA ,189300,31'
11658,NGA,Y,300111115,ENYEAMA ,189300,31'
11659,NGA,Y,300111115,ENYEAMA ,189300,31'
11660,NGA,Y,300111115,ENYEAMA ,189300,31'
11661,NGA,Y,300111115,ENYEAMA ,189300,31'
11662,NGA,Y,300111115,ENYEAMA ,189300,31'
11663,NGA,Y,300111115,ENYEAMA ,189300,31'
11664,NGA,G,300111115,UCHE ,306900,12'
11665,NGA,G,300111115,UCHE ,306900,12'
11666,NGA,G,300111115,UCHE ,306900,12'
11667,NGA,G,300111115,UCHE ,306900,12'
11668,NGA,G,300111115,UCHE ,306900,12'
11669,NGA,G,300111115,UCHE ,306900,12'
11670,NGA,G,300111115,UCHE ,306900,12'
11671,NGA,G,300111115,UCHE ,306900,12'
11672,NGA,G,300111115,UCHE ,306900,12'
11673,NGA,G,300111115,UCHE ,306900,12'
11674,NGA,G,300111115,UCHE ,306900,12'
11675,NGA,G,300111115,UCHE ,306900,12'
11676,NGA,G,300111115,UCHE ,306900,12'
11677,NGA,G,300111115,UCHE ,306900,12'
11678,NGA,G,300111115,UCHE ,306900,12'
11679,NGA,G,300111115,UCHE ,306900,12'
11680,NGA,G,300111115,UCHE ,306900,12'
11681,NGA,G,300111115,UCHE ,306900,12'
11682,NGA,G,300111115,UCHE ,306900,12'
11683,NGA,G,300111115,UCHE ,306900,12'
11684,NGA,G,300111115,UCHE ,306900,12'
11685,NGA,G,300111115,UCHE ,306900,12'
11686,NGA,G,300111115,UCHE ,306900,12'
11687,NGA,G,300111115,UCHE ,306900,12'
11688,ARG,G,300061455,PALERMO ,306900,89'
11689,ARG,G,300061455,PALERMO ,306900,89'
11690,ARG,G,300061455,PALERMO ,306900,89'
11691,ARG,G,300061455,PALERMO ,306900,89'
11692,ARG,G,300061455,PALERMO ,306900,89'
11693,ARG,G,300061455,PALERMO ,306900,89'
11694,ARG,G,300061455,PALERMO ,306900,89'
11695,ARG,G,300061455,PALERMO ,306900,89'
11696,ARG,G,300061455,PALERMO ,306900,89'
11697,ARG,G,300061455,PALERMO ,306900,89'
11698,ARG,G,300061455,PALERMO ,306900,89'
11699,ARG,G,300061455,PALERMO ,306900,89'
11700,ARG,G,300061455,PALERMO ,306900,89'
11701,ARG,G,300061455,PALERMO ,306900,89'
11702,ARG,G,300061455,PALERMO ,306900,89'
11703,ARG,G,300061455,PALERMO ,306900,89'
11704,ARG,G,300061455,PALERMO ,306900,89'
11705,ARG,G,300061455,PALERMO ,306900,89'
11706,ARG,G,300061455,PALERMO ,306900,89'
11707,ARG,G,300061455,PALERMO ,306900,89'
11708,ARG,G,300061455,PALERMO ,306900,89'
11709,ARG,G,300061455,PALERMO ,306900,89'
11710,ARG,G,300061455,PALERMO ,306900,89'
11711,ARG,G,300061455,PALERMO ,306900,89'
11712,ARG,G,300061455,DEMICHELIS ,233703,77'
11713,ARG,G,300061455,DEMICHELIS ,233703,77'
11714,ARG,G,300061455,DEMICHELIS ,233703,77'
11715,ARG,G,300061455,DEMICHELIS ,233703,77'
11716,ARG,G,300061455,DEMICHELIS ,233703,77'
11717,ARG,G,300061455,DEMICHELIS ,233703,77'
11718,ARG,G,300061455,DEMICHELIS ,233703,77'
11719,ARG,G,300061455,DEMICHELIS ,233703,77'
11720,ARG,G,300061455,DEMICHELIS ,233703,77'
11721,ARG,G,300061455,DEMICHELIS ,233703,77'
11722,ARG,G,300061455,DEMICHELIS ,233703,77'
11723,ARG,G,300061455,DEMICHELIS ,233703,77'
11724,ARG,G,300061455,DEMICHELIS ,233703,77'
11725,ARG,G,300061455,DEMICHELIS ,233703,77'
11726,ARG,G,300061455,DEMICHELIS ,233703,77'
11727,ARG,G,300061455,DEMICHELIS ,233703,77'
11728,ARG,G,300061455,DEMICHELIS ,233703,77'
11729,ARG,G,300061455,DEMICHELIS ,233703,77'
11730,ARG,G,300061455,DEMICHELIS ,233703,77'
11731,ARG,G,300061455,DEMICHELIS ,233703,77'
11732,ARG,G,300061455,DEMICHELIS ,233703,77'
11733,ARG,G,300061455,DEMICHELIS ,233703,77'
11734,ARG,G,300061455,DEMICHELIS ,233703,77'
11735,ARG,G,300061455,DEMICHELIS ,233703,77'
11736,ARG,Y,300061455,BOLATTI ,233703,76'
11737,ARG,Y,300061455,BOLATTI ,233703,76'
11738,ARG,Y,300061455,BOLATTI ,233703,76'
11739,ARG,Y,300061455,BOLATTI ,233703,76'
11740,ARG,Y,300061455,BOLATTI ,233703,76'
11741,ARG,Y,300061455,BOLATTI ,233703,76'
11742,ARG,Y,300061455,BOLATTI ,233703,76'
11743,ARG,Y,300061455,BOLATTI ,233703,76'
11744,ARG,Y,300061455,BOLATTI ,233703,76'
11745,ARG,Y,300061455,BOLATTI ,233703,76'
11746,ARG,Y,300061455,BOLATTI ,233703,76'
11747,ARG,Y,300061455,BOLATTI ,233703,76'
11748,ARG,Y,300061455,BOLATTI ,233703,76'
11749,ARG,Y,300061455,BOLATTI ,233703,76'
11750,ARG,Y,300061455,BOLATTI ,233703,76'
11751,ARG,Y,300061455,BOLATTI ,233703,76'
11752,ARG,Y,300061455,BOLATTI ,233703,76'
11753,ARG,Y,300061455,BOLATTI ,233703,76'
11754,ARG,Y,300061455,BOLATTI ,233703,76'
11755,ARG,Y,300061455,BOLATTI ,233703,76'
11756,ARG,Y,300061455,BOLATTI ,233703,76'
11757,ARG,Y,300061455,BOLATTI ,233703,76'
11758,ARG,Y,300061455,BOLATTI ,233703,76'
11759,ARG,Y,300061455,BOLATTI ,233703,76'
11760,GRE,Y,300061455,KATSOURANIS ,214887,30'
11761,GRE,Y,300061455,KATSOURANIS ,214887,30'
11762,GRE,Y,300061455,KATSOURANIS ,214887,30'
11763,GRE,Y,300061455,KATSOURANIS ,214887,30'
11764,GRE,Y,300061455,KATSOURANIS ,214887,30'
11765,GRE,Y,300061455,KATSOURANIS ,214887,30'
11766,GRE,Y,300061455,KATSOURANIS ,214887,30'
11767,GRE,Y,300061455,KATSOURANIS ,214887,30'
11768,GRE,Y,300061455,KATSOURANIS ,214887,30'
11769,GRE,Y,300061455,KATSOURANIS ,214887,30'
11770,GRE,Y,300061455,KATSOURANIS ,214887,30'
11771,GRE,Y,300061455,KATSOURANIS ,214887,30'
11772,GRE,Y,300061455,KATSOURANIS ,214887,30'
11773,GRE,Y,300061455,KATSOURANIS ,214887,30'
11774,GRE,Y,300061455,KATSOURANIS ,214887,30'
11775,GRE,Y,300061455,KATSOURANIS ,214887,30'
11776,GRE,Y,300061455,KATSOURANIS ,214887,30'
11777,GRE,Y,300061455,KATSOURANIS ,214887,30'
11778,GRE,Y,300061455,KATSOURANIS ,214887,30'
11779,GRE,Y,300061455,KATSOURANIS ,214887,30'
11780,GRE,Y,300061455,KATSOURANIS ,214887,30'
11781,GRE,Y,300061455,KATSOURANIS ,214887,30'
11782,GRE,Y,300061455,KATSOURANIS ,214887,30'
11783,GRE,Y,300061455,KATSOURANIS ,214887,30'
11784,ENG,Y,300061462,JOHNSON ,197464,48'
11785,ENG,Y,300061462,JOHNSON ,197464,48'
11786,ENG,Y,300061462,JOHNSON ,197464,48'
11787,ENG,Y,300061462,JOHNSON ,197464,48'
11788,ENG,Y,300061462,JOHNSON ,197464,48'
11789,ENG,Y,300061462,JOHNSON ,197464,48'
11790,ENG,Y,300061462,JOHNSON ,197464,48'
11791,ENG,Y,300061462,JOHNSON ,197464,48'
11792,ENG,Y,300061462,JOHNSON ,197464,48'
11793,ENG,Y,300061462,JOHNSON ,197464,48'
11794,ENG,Y,300061462,JOHNSON ,197464,48'
11795,ENG,Y,300061462,JOHNSON ,197464,48'
11796,ENG,Y,300061462,JOHNSON ,197464,48'
11797,ENG,Y,300061462,JOHNSON ,197464,48'
11798,ENG,Y,300061462,JOHNSON ,197464,48'
11799,ENG,Y,300061462,JOHNSON ,197464,48'
11800,ENG,Y,300061462,JOHNSON ,197464,48'
11801,ENG,Y,300061462,JOHNSON ,197464,48'
11802,ENG,Y,300061462,JOHNSON ,197464,48'
11803,ENG,Y,300061462,JOHNSON ,197464,48'
11804,ENG,Y,300061462,JOHNSON ,197464,48'
11805,ENG,Y,300061462,JOHNSON ,197464,48'
11806,ENG,Y,300061462,JOHNSON ,197464,48'
11807,ENG,Y,300061462,JOHNSON ,197464,48'
11808,ENG,G,300061462,DEFOE ,197464,23'
11809,ENG,G,300061462,DEFOE ,197464,23'
11810,ENG,G,300061462,DEFOE ,197464,23'
11811,ENG,G,300061462,DEFOE ,197464,23'
11812,ENG,G,300061462,DEFOE ,197464,23'
11813,ENG,G,300061462,DEFOE ,197464,23'
11814,ENG,G,300061462,DEFOE ,197464,23'
11815,ENG,G,300061462,DEFOE ,197464,23'
11816,ENG,G,300061462,DEFOE ,197464,23'
11817,ENG,G,300061462,DEFOE ,197464,23'
11818,ENG,G,300061462,DEFOE ,197464,23'
11819,ENG,G,300061462,DEFOE ,197464,23'
11820,ENG,G,300061462,DEFOE ,197464,23'
11821,ENG,G,300061462,DEFOE ,197464,23'
11822,ENG,G,300061462,DEFOE ,197464,23'
